ticker,date,score_100,score_nonlinear,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
066570.KS,2022-10-04,13.7,91.4,3.7174721189590976,10.780669144981411,38.5377942998761
066570.KS,2022-11-02,33.6,90.5,16.60692951015532,17.204301075268823,30.107526881720425
066570.KS,2022-11-30,71.4,71.0,-8.401639344262291,15.471311475409832,15.368852459016402
066570.KS,2022-12-28,27.3,93.2,9.731543624161066,25.05592841163311,38.14317673378076
066570.KS,2023-01-30,44.6,82.5,14.882772680937828,11.009174311926609,22.32415902140672
066570.KS,2023-02-27,72.5,65.3,-0.7985803016858917,-0.0887311446317706,-12.422360248447204
066570.KS,2023-03-28,43.0,86.8,-2.5939177101967803,10.465116279069765,-6.708407871198574
066570.KS,2023-04-25,23.1,95.3,3.397612488521573,10.19283746556474,-3.489439853076215
066570.KS,2023-05-25,29.3,95.0,9.680284191829491,-12.344582593250442,-3.730017761989346
066570.KS,2023-06-26,47.7,79.7,-2.8340080971659964,-15.54655870445344,-20.40485829959514
066570.KS,2023-07-24,22.2,94.4,-17.75,-12.416666666666664,-23.5
066570.KS,2023-08-22,6.1,91.7,5.673758865248235,9.827760891590676,-0.911854103343468
066570.KS,2023-09-19,32.5,93.0,0.7670182166826356,-5.752636625119845,-7.957813998082452
066570.KS,2023-10-24,32.4,92.0,3.1398667935299773,-12.654614652711704,-11.893434823977168
066570.KS,2023-11-21,43.9,91.0,-9.317343173431736,-9.77859778597786,-10.977859778597788
066570.KS,2023-12-19,26.1,92.6,-6.612410986775174,-2.339776195320442,9.867751780264488
066570.KS,2024-01-19,13.9,94.3,6.5359477124183,0.8714596949890963,22.113289760348582
066570.KS,2024-02-20,28.2,94.8,-1.8404907975460127,-1.329243353783227,-2.249488752556239
066570.KS,2024-03-20,22.8,95.6,-3.541666666666665,12.5,6.666666666666665
066570.KS,2024-04-18,15.5,94.2,4.211663066954641,21.058315334773223,5.075593952483803
066570.KS,2024-05-21,28.2,93.1,11.917098445595853,-0.932642487046631,-8.290155440414503
066570.KS,2024-06-19,60.1,78.9,3.7962962962962976,-5.185185185185182,-18.240740740740748
066570.KS,2024-07-17,63.5,74.2,-14.719000892060665,-13.202497769848351,-24.799286351471903
066570.KS,2024-08-14,9.4,91.9,7.112970711297062,-7.426778242677823,-16.631799163179917
066570.KS,2024-09-12,34.9,94.2,-4.98046875,-13.76953125,-20.01953125
066570.KS,2024-10-18,9.2,91.2,-9.04419321685509,-13.360739979445013,-28.776978417266186
066570.KS,2024-11-15,6.7,91.6,-0.2259887005649719,-9.943502824858752,-20.56497175141243
066570.KS,2024-12-13,22.9,94.3,-4.530011325028315,-7.248018120045296,-16.421291053227637
066570.KS,2025-01-15,11.5,92.9,-5.456702253855283,-17.79359430604982,-10.55753262158956
066570.KS,2025-02-18,14.8,92.5,2.7603513174403904,-11.794228356336257,-1.7565872020075313
066570.KS,2025-03-19,27.3,94.1,-15.384615384615383,-9.890109890109889,-7.326007326007322
066570.KS,2025-04-16,11.3,91.3,1.443001443001446,8.802308802308811,21.50072150072151
066570.KS,2025-05-19,18.9,93.5,4.97866287339972,11.379800853485069,28.307254623044088
066570.KS,2025-06-18,35.3,92.5,2.168021680216792,2.8455284552845628,30.62330623306233
066570.KS,2025-07-16,42.4,85.8,3.846153846153855,11.671087533156488,22.6790450928382
096770.KS,2022-09-01,17.2,90.2,-13.725489833637983,0.2801135463569082,-12.012571652708736
096770.KS,2022-10-04,10.1,90.7,19.15583963429801,5.073866495893764,9.572231433856103
096770.KS,2022-11-02,48.4,82.9,-2.452311323875911,-4.493105082668524,-1.3377085413112444
096770.KS,2022-11-30,38.1,92.1,-9.60125549690024,-12.258347906021328,7.2654749596459345
096770.KS,2022-12-28,16.7,94.2,8.30670493299146,4.281145338967929,9.584664243585884
096770.KS,2023-01-30,27.2,92.9,-10.383482053304228,3.3038416169727918,15.929207455110795
096770.KS,2023-02-27,17.5,90.3,7.439105476279262,22.25148763412341,18.98972180060188
096770.KS,2023-03-28,27.6,91.6,7.291674406581539,5.085788890579179,2.7417483382484287
096770.KS,2023-04-25,32.7,78.0,6.053680715912968,12.22158405778362,-17.770644065257525
096770.KS,2023-05-25,40.0,92.3,-7.646742177380728,-2.668078643986249,-21.804524198727936
096770.KS,2023-06-26,14.6,92.0,14.577259068356806,-2.230597093172604,-17.354487676810948
096770.KS,2023-07-24,58.3,73.1,-8.017618913292479,-26.72589981228384,-40.96498027429393
096770.KS,2023-08-22,15.1,90.7,-7.2316384180791005,-19.661016949152543,-28.8135593220339
096770.KS,2023-09-19,16.5,92.9,-14.129110840438486,-15.468940316686965,-27.10109622411693
096770.KS,2023-10-24,5.9,90.8,0.8510638297872353,-19.43262411347517,-24.680851063829788
096770.KS,2023-11-21,12.9,91.4,-2.390998593530236,-11.392405063291145,-25.668073136427573
096770.KS,2023-12-19,27.6,93.7,-18.155619596541783,-13.760806916426516,-24.567723342939484
096770.KS,2024-01-19,5.3,89.4,10.915492957746476,-6.51408450704225,5.369718309859151
096770.KS,2024-02-20,25.0,92.3,-5.000000000000004,-16.11111111111111,-17.93650793650794
096770.KS,2024-03-20,18.3,93.0,-11.27819548872181,-12.531328320802004,-6.934001670843781
096770.KS,2024-04-18,7.0,91.1,-0.470809792843696,12.711864406779672,5.555555555555558
096770.KS,2024-05-21,10.5,91.6,-0.9460737937559084,-2.1759697256386046,-9.082308420056762
096770.KS,2024-06-19,19.8,91.9,14.326647564469909,6.399235912129897,15.090735434574976
096770.KS,2024-07-17,57.2,78.0,-13.617376775271516,-6.349206349206349,4.511278195488733
096770.KS,2024-08-14,9.6,90.8,7.736943907156668,-7.059961315280461,24.56479690522244
096770.KS,2024-09-12,46.5,88.8,0.6283662477558405,8.16876122082586,11.849192100538607
096770.KS,2024-10-18,29.3,84.5,-14.27297056199821,11.59678858162354,-16.057091882248
096770.KS,2024-11-15,1.7,87.4,25.39021852237253,34.027055150884486,-8.740894901144635
096770.KS,2024-12-13,46.9,84.0,3.817427385892125,3.4024896265560267,-16.099585062240664
096770.KS,2025-01-15,48.9,82.4,2.9576338928856805,-24.780175859312543,-10.391686650679455
096770.KS,2025-02-18,45.7,88.4,-3.2608695652173947,-31.90993788819876,-17.391304347826086
096770.KS,2025-03-19,24.3,86.7,-24.47833065810594,-18.86035313001605,-12.92134831460674
096770.KS,2025-04-16,4.3,87.9,-6.80127523910733,19.128586609989373,23.910733262486715
096770.KS,2025-05-19,6.6,90.9,15.279361459521091,21.322690992018245,39.90877993158495
096770.KS,2025-06-18,50.8,78.0,10.880316518298706,7.319485657764591,12.660731948565784
096770.KS,2025-07-16,47.1,64.9,-5.0847457627118615,4.014272970562005,-7.314897413024091
017670.KS,2022-09-01,30.1,96.1,-2.8625954198473247,-4.580152671755721,-14.217557251908396
017670.KS,2022-10-04,23.2,95.9,-1.178781925343808,-5.304518664047153,-4.715127701375243
017670.KS,2022-11-02,23.1,96.2,-0.5964214711729587,-4.8707753479125255,-5.069582504970183
017670.KS,2022-11-30,31.1,96.5,-3.600000000000003,-10.099999999999998,-0.8000000000000007
017670.KS,2022-12-28,22.9,97.0,-0.7261410788381717,0.6224066390041472,-1.763485477178428
017670.KS,2023-01-30,13.4,94.7,-6.060606060606055,-0.2089864158829724,-5.224660397074188
017670.KS,2023-02-27,30.7,91.4,7.897664071190213,10.344827586206897,4.894327030033363
017670.KS,2023-03-28,44.4,89.6,-1.546391752577314,-2.3711340206185594,4.329896907216502
017670.KS,2023-04-25,33.7,95.2,3.874345549738223,-5.026178010471205,4.188481675392675
017670.KS,2023-05-25,40.0,91.1,-4.5362903225806495,-4.939516129032262,5.040322580645151
017670.KS,2023-06-26,18.1,96.4,-4.223864836325242,6.863780359028504,5.385427666314668
017670.KS,2023-07-24,13.9,94.7,3.969128996692395,9.70231532524808,9.040793825799344
017670.KS,2023-08-22,37.1,93.4,7.317073170731714,10.498409331919412,13.891834570519611
017670.KS,2023-09-19,69.8,76.3,-1.679841897233203,-1.3833992094861691,4.743083003952564
017670.KS,2023-10-24,29.2,93.9,4.723618090452253,-0.6030150753768893,1.9095477386934732
017670.KS,2023-11-21,49.7,92.1,-4.222648752399227,3.0710172744721653,-0.3838771593090206
017670.KS,2023-12-19,17.6,95.5,-0.9018036072144242,6.212424849699394,2.605210420841675
017670.KS,2024-01-19,21.4,97.0,8.594539939332657,2.5278058645096024,6.976744186046502
017670.KS,2024-02-20,63.2,84.6,-1.3035381750465591,-3.3519553072625663,2.4208566108007368
017670.KS,2024-03-20,44.7,88.5,-4.3396226415094326,-3.396226415094339,10.000000000000009
017670.KS,2024-04-18,19.9,96.7,2.3668639053254337,4.339250493096647,10.848126232741627
017670.KS,2024-05-21,30.1,96.9,-1.3487475915221592,5.973025048169567,7.707129094412335
017670.KS,2024-06-19,24.2,97.2,3.3203125,13.8671875,12.109375
017670.KS,2024-07-17,48.8,93.0,3.969754253308122,6.238185255198481,4.347826086956519
017670.KS,2024-08-14,47.6,86.9,6.000000000000005,1.6363636363636358,1.818181818181808
017670.KS,2024-09-12,71.2,77.5,-3.6020583190394477,-1.543739279588341,-2.7444253859348238
017670.KS,2024-10-18,30.9,96.2,-0.5338078291814985,-1.7793594306049876,2.8469750889679624
017670.KS,2024-11-15,29.2,96.1,2.683363148479434,0.1788908765652852,-8.407871198568873
017670.KS,2024-12-13,25.3,96.1,-3.83275261324042,-1.2195121951219523,-3.658536585365857
017670.KS,2025-01-15,17.8,96.2,1.449275362318847,4.710144927536231,1.26811594202898
017670.KS,2025-02-18,25.4,97.6,1.2499999999999956,-8.571428571428575,-0.1785714285714279
017670.KS,2025-03-19,28.8,96.8,1.940035273368612,-2.469135802469136,-3.1746031746031744
017670.KS,2025-04-16,50.6,89.8,-11.418685121107265,-3.287197231833905,-5.709342560553631
017670.KS,2025-05-19,10.7,93.0,8.0078125,9.1796875,5.2734375
017670.KS,2025-06-18,38.8,96.6,1.0849909584086823,-0.7233273056057921,-2.3508137432188048
017670.KS,2025-07-16,32.8,93.9,0.0,-2.5044722719141377,-1.7889087656529523
030200.KS,2022-09-01,29.1,95.0,-1.3642564802182844,2.046384720327432,-18.28103683492497
030200.KS,2022-10-04,22.1,96.9,-0.138312586445366,-6.36237897648686,-16.874135546334713
030200.KS,2022-11-02,29.1,97.6,3.6011080332410077,-2.4930747922437657,-16.89750692520776
030200.KS,2022-11-30,48.8,92.8,-9.491978609625672,-19.919786096256686,-16.310160427807485
030200.KS,2022-12-28,16.7,95.5,3.9881831610044216,-11.225997045790248,-10.192023633677994
030200.KS,2023-01-30,18.1,95.4,-14.91477272727273,-14.77272727272727,-15.056818181818176
030200.KS,2023-02-27,10.2,91.2,0.3338898163605996,4.507512520868118,8.347245409015036
030200.KS,2023-03-28,16.8,95.8,-0.1663893510815306,1.1647254575707144,7.321131447587348
030200.KS,2023-04-25,26.3,96.6,4.333333333333322,-0.3333333333333299,8.333333333333325
030200.KS,2023-05-25,42.6,94.2,-2.8753993610223683,3.674121405750808,6.230031948881787
030200.KS,2023-06-26,16.1,95.8,-1.6447368421052655,6.085526315789469,17.269736842105267
030200.KS,2023-07-24,22.7,97.3,8.528428093645491,8.695652173913038,12.87625418060201
030200.KS,2023-08-22,50.6,82.8,-0.6163328197226536,2.4653312788905923,27.73497688751927
030200.KS,2023-09-19,40.8,94.2,0.7751937984496138,10.542635658914731,15.658914728682172
030200.KS,2023-10-24,36.7,94.0,2.3076923076922995,3.846153846153855,3.5384615384615348
030200.KS,2023-11-21,35.3,97.8,7.218045112781946,24.66165413533834,10.676691729323306
030200.KS,2023-12-19,62.7,81.5,-5.329593267882194,4.628330995792429,2.103786816269282
030200.KS,2024-01-19,17.9,96.1,22.81481481481482,-0.2962962962962945,8.148148148148149
030200.KS,2024-02-20,67.8,71.6,-10.01206272617612,-11.2183353437877,-7.599517490952956
030200.KS,2024-03-20,23.6,93.1,-9.78552278820375,-2.4128686327077764,11.126005361930291
030200.KS,2024-04-18,12.6,94.4,9.361069836552735,8.469539375928669,27.48885586924219
030200.KS,2024-05-21,32.5,95.7,-1.0869565217391353,4.0760869565217295,12.771739130434788
030200.KS,2024-06-19,31.2,97.3,0.2747252747252737,13.873626373626369,23.21428571428572
030200.KS,2024-07-17,29.5,98.0,4.93150684931507,17.53424657534246,21.643835616438366
030200.KS,2024-08-14,45.2,87.8,8.224543080939938,8.355091383812008,21.540469973890342
030200.KS,2024-09-12,66.3,80.7,3.498190591073591,8.202653799758753,22.31604342581424
030200.KS,2024-10-18,55.2,88.4,-3.263403263403264,3.4965034965035,12.937062937062937
030200.KS,2024-11-15,39.0,91.7,8.0722891566265,12.16867469879519,25.30120481927711
030200.KS,2024-12-13,35.0,93.1,-1.0033444816053505,13.043478260869556,16.833890746934223
030200.KS,2025-01-15,27.2,97.0,4.842342342342332,9.121621621621625,30.630630630630627
030200.KS,2025-02-18,41.4,93.4,8.915145005370562,11.707841031149302,16.219119226638036
030200.KS,2025-03-19,65.6,78.8,-4.437869822485208,3.3530571992110403,2.9585798816567976
030200.KS,2025-04-16,36.6,96.3,7.32714138286894,19.711042311661497,3.0959752321981338
030200.KS,2025-05-19,51.0,86.6,0.7692307692307665,4.038461538461546,-3.653846153846152
030200.KS,2025-06-18,36.6,95.0,10.687022900763354,-0.3816793893129722,0.3816793893129722
030200.KS,2025-07-16,64.9,73.5,-6.72413793103448,-13.879310344827587,-8.62068965517241
003670.KS,2022-09-01,58.5,68.2,-5.828220858895705,34.04907975460123,34.96932515337423
003670.KS,2022-10-04,39.4,85.9,28.990228013029306,16.612377850162872,72.9641693811075
003670.KS,2022-11-02,56.5,77.0,10.35353535353536,10.1010101010101,75.50505050505049
003670.KS,2022-11-30,56.7,71.8,-18.077803203661325,0.6864988558352492,49.65675057208239
003670.KS,2022-12-28,9.4,92.7,21.7877094972067,48.32402234636872,108.93854748603351
003670.KS,2023-01-30,35.0,89.2,0.917431192660545,59.40366972477064,148.62385321100916
003670.KS,2023-02-27,65.9,77.1,20.68181818181818,48.63636363636363,99.0909090909091
003670.KS,2023-03-28,63.7,68.8,30.885122410546128,40.8662900188324,49.34086629001884
003670.KS,2023-04-25,52.9,65.4,-5.899280575539567,55.97122302158273,-12.230215827338132
003670.KS,2023-05-25,36.5,86.7,14.3730886850153,33.944954128440365,-7.18654434250765
003670.KS,2023-06-26,57.2,69.1,44.919786096256686,6.016042780748654,-3.609625668449201
003670.KS,2023-07-24,86.3,55.5,-19.18819188191881,-43.72693726937269,-48.61623616236162
003670.KS,2023-08-22,20.9,91.1,-9.47488584474886,-30.707762557077626,-30.47945205479452
003670.KS,2023-09-19,8.5,90.9,-23.076923076923077,-9.079445145018916,-20.42875157629256
003670.KS,2023-10-24,6.7,87.3,-0.4918032786885296,-8.688524590163937,-15.24590163934426
003670.KS,2023-11-21,10.7,91.0,18.780889621087304,0.3294892915980174,-13.34431630971994
003670.KS,2023-12-19,60.3,65.8,-22.74618585298197,-12.482662968099856,-25.79750346740638
003670.KS,2024-01-19,2.2,87.6,9.335727109515268,-7.181328545780974,-11.31059245960503
003670.KS,2024-02-20,34.7,89.2,3.612479474548436,-13.628899835796382,-31.034482758620683
003670.KS,2024-03-20,34.4,82.6,-18.066561014263076,-15.213946117274167,-25.83201267828843
003670.KS,2024-04-18,7.0,89.5,1.740812379110257,-4.448742746615086,-10.83172147001934
003670.KS,2024-05-21,11.2,89.8,1.7110266159695795,-20.152091254752847,-36.27376425855513
003670.KS,2024-06-19,17.3,91.9,-7.663551401869162,-12.523364485981304,-37.64485981308411
003670.KS,2024-07-17,11.4,91.2,-14.97975708502024,-6.68016194331984,-39.55465587044535
003670.KS,2024-08-14,5.3,89.0,11.428571428571432,-20.190476190476197,-38.19047619047618
003670.KS,2024-09-12,31.3,89.0,-1.4957264957264904,-28.717948717948715,-39.23076923076923
003670.KS,2024-10-18,26.5,84.7,-27.28850325379609,-35.22776572668113,-45.85683297180043
003670.KS,2024-11-15,0.0,84.7,-0.4773269689737458,-22.553699284009543,-31.38424821002387
003670.KS,2024-12-13,10.1,90.4,-10.4916067146283,-14.748201438848918,-27.57793764988009
003670.KS,2025-01-15,4.4,89.0,-13.060951105157404,-16.409912926992632,-11.252511721366377
003670.KS,2025-02-18,7.2,88.8,9.55315870570108,-11.402157164869031,22.4191063174114
003670.KS,2025-03-19,24.4,90.3,-12.23628691983122,-15.049226441631502,-8.016877637130804
003670.KS,2025-04-16,7.8,88.7,-7.8525641025641075,6.169871794871784,55.04807692307692
003670.KS,2025-05-19,11.1,90.0,5.043478260869572,38.17391304347826,82.17391304347825
003670.KS,2025-06-18,23.3,90.6,9.68543046357615,8.278145695364248,83.36092715231788
003670.KS,2025-07-16,54.1,69.2,19.9245283018868,46.0377358490566,41.9622641509434
086790.KS,2022-09-01,26.1,93.9,-0.666666666666671,18.799999999999997,21.333333333333336
086790.KS,2022-10-04,24.0,94.4,10.604026845637591,13.15436241610739,9.395973154362425
086790.KS,2022-11-02,59.1,81.7,8.131067961165051,24.27184466019416,2.184466019417486
086790.KS,2022-11-30,82.1,63.8,-5.387205387205385,2.1324354657688005,-7.85634118967452
086790.KS,2022-12-28,33.9,85.4,21.470937129300125,-3.3214709371293005,-5.9311981020166105
086790.KS,2023-01-30,53.7,72.4,-11.1328125,-17.7734375,-24.8046875
086790.KS,2023-02-27,29.7,90.8,-10.439560439560436,-9.78021978021978,-16.263736263736263
086790.KS,2023-03-28,13.0,93.7,3.312883435582825,-2.69938650306748,6.134969325153383
086790.KS,2023-04-25,28.3,97.0,-2.494061757719712,-8.551068883610446,0.3562945368170922
086790.KS,2023-05-25,21.8,95.2,-3.410475030450666,-7.186358099878198,2.0706455542021995
086790.KS,2023-06-26,20.9,96.4,-2.90037831021438,9.079445145018903,6.431273644388402
086790.KS,2023-07-24,15.5,95.0,-1.0389610389610393,9.740259740259738,7.012987012987004
086790.KS,2023-08-22,18.7,95.5,13.51706036745406,9.973753280839892,47.50656167979002
086790.KS,2023-09-19,68.5,75.4,-2.3121387283236983,-2.4277456647398887,43.35260115606936
086790.KS,2023-10-24,39.2,85.0,-0.8284023668639007,-2.485207100591713,26.627218934911244
086790.KS,2023-11-21,28.5,96.0,0.7159904534606243,34.12887828162292,51.312649164677815
086790.KS,2023-12-19,34.4,96.2,-2.3696682464455,46.91943127962086,39.81042654028435
086790.KS,2024-01-19,25.9,96.9,36.40776699029127,29.85436893203883,50.48543689320388
086790.KS,2024-02-20,59.0,68.4,10.320284697508896,12.811387900355877,8.896797153024917
086790.KS,2024-03-20,66.2,69.4,-13.709677419354838,-4.838709677419351,-5.967741935483872
086790.KS,2024-04-18,14.3,94.4,18.50467289719626,15.88785046728971,22.61682242990655
086790.KS,2024-05-21,53.8,77.3,-6.940063091482651,-3.4700315457413256,-6.782334384858046
086790.KS,2024-06-19,21.1,96.9,5.084745762711873,-1.1864406779661052,1.186440677966094
086790.KS,2024-07-17,41.8,92.6,-1.2903225806451646,5.8064516129032295,-6.774193548387098
086790.KS,2024-08-14,25.4,95.9,-4.738562091503273,-3.4313725490196068,0.0
086790.KS,2024-09-12,25.5,94.7,12.521440823327625,2.401372212692965,6.346483704974282
086790.KS,2024-10-18,43.0,90.8,-9.908536585365855,-11.890243902439025,-12.042682926829274
086790.KS,2024-11-15,13.1,93.8,1.015228426395942,3.5532994923857864,12.351945854483915
086790.KS,2024-12-13,20.4,95.1,-3.1825795644891075,3.852596314907864,32.16080402010051
086790.KS,2025-01-15,21.3,95.8,5.882352941176472,-0.17301038062284,58.65051903114187
086790.KS,2025-02-18,41.3,93.4,1.3071895424836557,8.496732026143782,39.37908496732025
086790.KS,2025-03-19,39.5,95.1,-6.93548387096774,27.25806451612902,41.45161290322581
086790.KS,2025-04-16,25.0,95.5,15.077989601386488,58.92547660311958,49.22010398613519
086790.KS,2025-05-19,66.9,79.2,18.82530120481927,28.463855421686745,42.16867469879517
086790.KS,2025-06-18,65.6,69.5,16.223067173637506,11.15335868187579,17.490494296577943
086790.KS,2025-07-16,59.7,69.0,-6.979280261723009,-6.106870229007633,4.798255179934574
015760.KS,2022-09-01,15.9,95.8,-2.457002457002455,1.7199017199017286,-10.76167076167076
015760.KS,2022-10-04,19.3,95.2,-15.617128463476073,13.09823677581865,-7.304785894206544
015760.KS,2022-11-02,9.8,92.1,23.582089552238816,20.298507462686576,10.80597014925373
015760.KS,2022-11-30,73.6,72.3,8.45410628019323,-12.270531400966178,-11.111111111111116
015760.KS,2022-12-28,79.5,64.9,-10.244988864142536,-18.04008908685969,-15.011135857461024
015760.KS,2023-01-30,12.5,92.0,-9.875930521091814,-7.890818858560788,-3.523573200992558
015760.KS,2023-02-27,21.5,93.2,1.3215859030837107,1.3215859030837107,-1.156387665198233
015760.KS,2023-03-28,27.5,95.9,0.8695652173912993,3.695652173913033,-1.8478260869565168
015760.KS,2023-04-25,38.2,90.2,-0.8620689655172376,4.741379310344818,-12.06896551724138
015760.KS,2023-05-25,24.4,95.4,3.695652173913033,-2.445652173913049,-2.445652173913049
015760.KS,2023-06-26,32.2,95.8,1.8867924528301885,-5.345911949685533,-2.358490566037741
015760.KS,2023-07-24,37.5,86.7,-7.664609053497939,-16.049382716049386,-7.253086419753085
015760.KS,2023-08-22,12.1,95.2,0.6128133704735417,0.0,30.36211699164346
015760.KS,2023-09-19,23.8,96.9,-9.634551495016607,3.1561461794019863,23.477297895902534
015760.KS,2023-10-24,11.0,92.6,9.987745098039213,10.477941176470583,25.0
015760.KS,2023-11-21,37.2,93.2,3.788300835654601,30.36211699164346,11.36490250696378
015760.KS,2023-12-19,47.5,81.2,-3.2206119162640934,19.699409554482017,7.890499194847012
015760.KS,2024-01-19,26.4,94.6,29.783693843594005,13.14475873544094,8.596783139212416
015760.KS,2024-02-20,82.1,63.1,-4.700854700854706,-14.572649572649576,-17.692307692307697
015760.KS,2024-03-20,47.0,73.5,-8.520179372197312,-9.865470852017932,-1.5695067264574036
015760.KS,2024-04-18,14.4,94.0,-2.0098039215686314,-4.019607843137251,3.1862745098039325
015760.KS,2024-05-21,18.0,94.7,0.5502751375687787,-3.6518259129564745,13.056528264132062
015760.KS,2024-06-19,25.9,96.5,-2.5870646766169125,9.203980099502497,6.218905472636815
015760.KS,2024-07-17,21.9,96.0,-1.634320735444328,7.507660878447386,4.187946884576088
015760.KS,2024-08-14,18.5,95.0,13.966770508826576,17.341640706126693,10.072689511941846
015760.KS,2024-09-12,54.8,78.5,-4.100227790432798,-2.733485193621865,-0.4555808656036442
015760.KS,2024-10-18,28.8,95.6,7.3634204275534465,-3.0878859857482177,14.964370546318296
015760.KS,2024-11-15,49.5,87.8,-5.530973451327437,-6.194690265486724,25.663716814159287
015760.KS,2024-12-13,19.2,94.8,-4.449648711943799,2.3419203747072626,35.36299765807962
015760.KS,2025-01-15,17.5,95.6,3.9215686274509887,18.62745098039216,78.921568627451
015760.KS,2025-02-18,38.8,96.3,3.0660377358490587,33.96226415094339,86.5566037735849
015760.KS,2025-03-19,37.4,88.2,10.755148741418765,32.26544622425629,71.85354691075514
015760.KS,2025-04-16,66.2,83.2,17.355371900826455,50.82644628099173,76.44628099173553
015760.KS,2025-05-19,86.7,58.2,1.760563380281699,39.260563380281695,66.90140845070422
015760.KS,2025-06-18,54.6,81.9,26.29757785467128,29.93079584775087,72.1453287197232
015760.KS,2025-07-16,50.4,69.9,8.356164383561637,16.98630136986301,46.84931506849315
034730.KS,2022-09-01,38.9,88.6,-9.843400447427298,-2.0134228187919434,-20.22371364653244
034730.KS,2022-10-04,16.9,93.1,8.436724565756816,-2.481389578163773,-17.5682382133995
034730.KS,2022-11-02,34.5,94.6,0.2288329519450904,-8.558352402745994,-25.35469107551488
034730.KS,2022-11-30,43.6,92.0,-10.273972602739722,-18.58447488584475,-22.46575342465753
034730.KS,2022-12-28,14.8,95.3,1.6793893129771087,-15.47073791348601,-22.84987277353689
034730.KS,2023-01-30,18.2,94.3,-10.760760760760755,-18.368368368368373,-25.82582582582582
034730.KS,2023-02-27,17.2,91.8,-6.842400448681996,-4.767246214245658,-20.35894559730791
034730.KS,2023-03-28,9.7,93.1,-1.80614087898856,-8.729680915111382,-9.090909090909092
034730.KS,2023-04-25,15.8,92.8,4.107909258123854,-9.135499693439607,-13.120784794604534
034730.KS,2023-05-25,31.3,95.9,-10.718492343934038,-16.37220259128387,-3.4157832744405203
034730.KS,2023-06-26,10.8,90.8,-2.242744063324542,-0.395778364116095,15.897097625329826
034730.KS,2023-07-24,15.7,94.1,-4.183535762483126,-4.385964912280704,3.778677462887981
034730.KS,2023-08-22,17.7,94.0,6.338028169014076,15.492957746478876,40.14084507042253
034730.KS,2023-09-19,40.3,93.5,-6.158940397350998,16.357615894039746,21.19205298013245
034730.KS,2023-10-24,12.4,91.1,15.73747353563868,8.53916725476358,10.656316160903325
034730.KS,2023-11-21,59.8,75.9,7.13414634146341,21.34146341463414,-7.682926829268288
034730.KS,2023-12-19,66.3,71.1,-12.464428002276604,4.154809334092202,-4.894706886738764
034730.KS,2024-01-19,14.7,93.7,29.388816644993486,1.950585175552666,1.3654096228868706
034730.KS,2024-02-20,54.8,72.3,-8.040201005025127,-23.919597989949747,-30.552763819095475
034730.KS,2024-03-20,20.3,93.1,-14.316939890710378,-8.688524590163937,-21.14754098360656
034730.KS,2024-04-18,7.7,91.3,-3.4438775510204134,-0.5739795918367374,-5.548469387755106
034730.KS,2024-05-21,9.8,91.6,10.36988110964332,-8.718626155878473,-10.700132100396296
034730.KS,2024-06-19,24.0,83.7,-6.702573309395577,-13.644524236983846,-15.739078396169958
034730.KS,2024-07-17,17.8,93.9,-11.353431686978832,-5.003207184092362,-8.915971776779985
034730.KS,2024-08-14,7.3,90.9,4.413892908827788,-2.170767004341534,8.031837916063678
034730.KS,2024-09-12,37.4,92.4,2.633402633402637,-2.425502425502424,-4.088704088704088
034730.KS,2024-10-18,34.8,89.2,-8.710330857528692,-4.118838622552334,-18.63605671843349
034730.KS,2024-11-15,7.2,90.5,4.142011834319526,10.428994082840235,2.5887573964497035
034730.KS,2024-12-13,32.4,89.5,0.8522727272727293,-1.7045454545454586,39.27556818181819
034730.KS,2025-01-15,30.7,92.5,5.14084507042254,-15.140845070422538,57.3943661971831
034730.KS,2025-02-18,45.6,88.0,-7.300736771600802,-7.099799062290691,25.720026791694583
034730.KS,2025-03-19,24.1,94.4,-12.933526011560692,41.69075144508672,59.32080924855492
034730.KS,2025-04-16,8.6,91.5,15.103734439834016,85.47717842323652,82.9875518672199
034730.KS,2025-05-19,47.4,88.4,41.38428262436915,35.328046142754154,86.01297764960346
034730.KS,2025-06-18,57.9,64.8,13.972463029066803,12.442631310555829,36.40999490056094
034730.KS,2025-07-16,54.9,70.3,-16.0178970917226,-1.342281879194629,32.21476510067114
018260.KS,2022-09-01,15.1,94.5,-7.539682539682535,1.1904761904761862,-0.8730158730158699
018260.KS,2022-10-04,19.1,94.0,7.725321888412018,7.725321888412018,2.489270386266096
018260.KS,2022-11-02,36.7,94.6,1.5936254980079667,0.8764940239043728,-5.737051792828685
018260.KS,2022-11-30,52.0,88.1,-1.5686274509803977,-2.039215686274509,-4.3921568627451
018260.KS,2022-12-28,34.7,92.5,0.8764940239043728,-4.8605577689243,-1.354581673306776
018260.KS,2023-01-30,19.1,94.4,-1.3428120063191162,-6.556082148499209,0.7109004739336511
018260.KS,2023-02-27,34.0,91.9,-4.403522818254602,-2.401921537229778,7.846277021617287
018260.KS,2023-03-28,18.0,96.1,-0.9212730318257978,3.685092127303191,13.06532663316582
018260.KS,2023-04-25,19.0,96.1,3.0431107354184306,7.77683854606932,11.242603550295849
018260.KS,2023-05-25,39.8,94.1,1.558654634946688,10.500410172272346,19.606234618539787
018260.KS,2023-06-26,36.3,94.2,2.988691437802915,9.04684975767367,34.652665589660735
