Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,242334.59375,246724.734375,250039.65625,244830.5,245777.609375,338006
2021-07-29,240008.9375,244356.9375,248618.984375,243409.8125,248145.421875,389240
2021-07-30,235357.609375,239621.34375,245304.0625,239621.34375,244830.5,454166
2021-08-02,238148.40625,242462.703125,242936.25,234885.734375,239621.34375,403595
2021-08-03,235357.609375,239621.34375,242936.25,239147.78125,242462.703125,345461
2021-08-04,226520.0625,230623.703125,236779.984375,220678.9375,236779.984375,2091037
2021-08-05,221868.71875,225888.09375,232044.375,223520.296875,227308.78125,1303653
2021-08-06,223729.265625,227782.34375,231097.265625,226361.65625,226835.21875,619570
2021-08-09,223729.265625,227782.34375,231570.8125,223993.859375,230150.140625,710895
2021-08-10,225589.796875,229676.578125,231097.265625,225414.53125,228255.90625,502303
2021-08-11,229310.859375,233465.0625,236306.421875,229676.578125,230623.703125,802469
2021-08-12,225124.65625,229203.015625,236306.421875,228255.90625,235832.859375,758637
2021-08-13,231171.390625,235359.296875,240094.890625,231097.265625,231570.8125,1149992
2021-08-17,223264.125,227308.78125,240094.890625,226835.21875,237253.53125,704373
2021-08-18,223729.265625,227782.34375,230150.140625,223046.734375,227308.78125,542175
2021-08-19,213961.453125,217837.578125,227782.34375,217837.578125,225888.09375,667667
2021-08-20,216752.25,220678.9375,223993.859375,213575.546875,218784.703125,657120
2021-08-23,221403.578125,225414.53125,229676.578125,220678.9375,223046.734375,627370
2021-08-24,221403.578125,225414.53125,230150.140625,220678.9375,229676.578125,524540
2021-08-25,226054.921875,230150.140625,232044.375,225414.53125,226361.65625,400855
2021-08-26,221868.71875,225888.09375,232044.375,225414.53125,230150.140625,257886
2021-08-27,222798.984375,226835.21875,228255.90625,221626.0625,224467.421875,274459
2021-08-30,223729.265625,227782.34375,230150.140625,225414.53125,229203.015625,276030
2021-08-31,232101.671875,236306.421875,236306.421875,227308.78125,227782.34375,841527
2021-09-01,227450.3125,231570.8125,237727.09375,230623.703125,236306.421875,341048
2021-09-02,230241.125,234412.171875,237253.53125,230623.703125,235832.859375,474478
2021-09-03,232566.796875,236779.984375,237727.09375,233938.625,235832.859375,306677
2021-09-06,232566.796875,236779.984375,239621.34375,235359.296875,237727.09375,223547
2021-09-07,232101.671875,236306.421875,237727.09375,234885.734375,237253.53125,232694
2021-09-08,233962.1875,238200.65625,240568.453125,232517.9375,234412.171875,462931
2021-09-09,229776.0,233938.625,240568.453125,233465.0625,237727.09375,549749
2021-09-10,232566.796875,236779.984375,237727.09375,231097.265625,234885.734375,408537
2021-09-13,232101.671875,236306.421875,241989.140625,234412.171875,236779.984375,483865
2021-09-14,238148.40625,242462.703125,243883.375,235832.859375,237727.09375,582032
2021-09-15,230706.25,234885.734375,247671.859375,231097.265625,244356.9375,815113
2021-09-16,220473.328125,224467.421875,238200.65625,223046.734375,235832.859375,964263
2021-09-17,223264.125,227308.78125,228255.90625,219731.8125,222099.625,597968
2021-09-23,228380.59375,232517.9375,233465.0625,223520.296875,223993.859375,477712
2021-09-24,231636.53125,235832.859375,238674.21875,230150.140625,233938.625,420764
2021-09-27,233962.1875,238200.65625,240094.890625,235832.859375,236306.421875,386730
2021-09-28,242799.734375,247198.296875,249092.53125,239147.78125,243409.8125,1228932
2021-09-29,246985.9375,251460.34375,255248.8125,241515.578125,245304.0625,1328314
2021-09-30,246520.8125,250986.78125,254775.25,248618.984375,254301.703125,610043
2021-10-01,245125.40625,249566.09375,250986.78125,243883.375,249092.53125,432283
2021-10-05,246520.8125,250986.78125,255722.375,244830.5,249566.09375,636519
2021-10-06,237683.265625,241989.140625,253828.140625,241515.578125,251933.890625,624607
2021-10-07,234427.328125,238674.21875,245304.0625,231097.265625,244830.5,567279
2021-10-08,230706.25,234885.734375,242936.25,233465.0625,241042.015625,367247
2021-10-12,238613.53125,242936.25,244356.9375,232517.9375,236306.421875,527882
2021-10-13,240939.203125,245304.0625,248618.984375,241515.578125,241515.578125,324401
2021-10-14,245125.40625,249566.09375,250513.21875,241989.140625,246251.171875,526318
2021-10-15,240474.0625,244830.5,251460.34375,243883.375,249566.09375,369555
2021-10-18,240939.203125,245304.0625,249566.09375,242936.25,245304.0625,306652
2021-10-19,238613.53125,242936.25,247671.859375,239621.34375,247198.296875,303756
2021-10-20,240008.9375,244356.9375,247198.296875,243883.375,245304.0625,285164
2021-10-21,239078.65625,243409.8125,246724.734375,240568.453125,244356.9375,279400
2021-10-22,238613.53125,242936.25,244356.9375,240568.453125,241989.140625,242719
2021-10-25,238613.53125,242936.25,243409.8125,234885.734375,241042.015625,329358
2021-10-26,239078.65625,243409.8125,248618.984375,241989.140625,245304.0625,291626
2021-10-27,233497.0625,237727.09375,242936.25,237253.53125,242462.703125,225432
2021-10-28,226520.0625,230623.703125,239621.34375,230623.703125,237253.53125,404925
