Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,165550.40625,182500.0,184500.0,181500.0,184000.0,120862
2021-07-29,167818.21875,185000.0,185500.0,183000.0,183000.0,86650
2021-07-30,165550.40625,182500.0,185000.0,182000.0,184000.0,100052
2021-08-02,168271.78125,185500.0,185500.0,181500.0,183500.0,93973
2021-08-03,167818.21875,185000.0,185500.0,182000.0,184500.0,100578
2021-08-04,170993.171875,188500.0,188500.0,184000.0,185000.0,172325
2021-08-05,170086.046875,187500.0,189500.0,187000.0,188500.0,132664
2021-08-06,169632.46875,187000.0,189000.0,186500.0,188000.0,73736
2021-08-09,169632.46875,187000.0,188000.0,185000.0,187000.0,93336
2021-08-10,165550.40625,182500.0,188500.0,182000.0,188500.0,202040
2021-08-11,163282.59375,180000.0,182500.0,179000.0,182500.0,210129
2021-08-12,162375.453125,179000.0,181000.0,177500.0,180500.0,150125
2021-08-13,159200.515625,175500.0,180500.0,175000.0,179000.0,134484
2021-08-17,158293.390625,174500.0,177000.0,173500.0,176000.0,132457
2021-08-18,158293.390625,174500.0,176500.0,173500.0,173500.0,71556
2021-08-19,153757.765625,169500.0,174500.0,169000.0,174000.0,168059
2021-08-20,150582.84375,166000.0,171000.0,166000.0,170500.0,153844
2021-08-23,153304.21875,169000.0,171500.0,167000.0,168000.0,97813
2021-08-24,155572.03125,171500.0,173000.0,170000.0,170000.0,98235
2021-08-25,156025.59375,172000.0,173500.0,170500.0,172000.0,81312
2021-08-26,153304.21875,169000.0,173000.0,169000.0,172000.0,87241
2021-08-27,154664.890625,170500.0,172500.0,167500.0,169000.0,82895
2021-08-30,153757.765625,169500.0,173000.0,168000.0,172000.0,107496
2021-08-31,156479.15625,172500.0,172500.0,168000.0,169500.0,136340
2021-09-01,156479.15625,172500.0,173500.0,170500.0,171000.0,85174
2021-09-02,154211.34375,170000.0,172500.0,169500.0,171500.0,105067
2021-09-03,155572.03125,171500.0,173000.0,170000.0,171000.0,76662
2021-09-06,156479.15625,172500.0,172500.0,171000.0,171500.0,51484
2021-09-07,155572.03125,171500.0,173000.0,170500.0,172500.0,51081
2021-09-08,154211.34375,170000.0,171500.0,169500.0,170500.0,74038
2021-09-09,151489.96875,167000.0,169500.0,167000.0,169000.0,141792
