Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,152147.671875,153000.0,154000.0,151000.0,151000.0,245477
2021-07-29,154633.71875,155500.0,156000.0,152500.0,153500.0,216769
2021-07-30,153142.078125,154000.0,157000.0,154000.0,155500.0,224518
2021-08-02,153142.078125,154000.0,155000.0,152500.0,155000.0,145115
2021-08-03,152147.671875,153000.0,155000.0,152000.0,154000.0,181065
2021-08-04,153639.296875,154500.0,154500.0,150000.0,153000.0,230649
2021-08-05,156622.59375,157500.0,158000.0,154000.0,154500.0,236172
2021-08-06,156622.59375,157500.0,160000.0,156000.0,158000.0,183165
2021-08-09,156622.59375,157500.0,160000.0,154000.0,156500.0,422214
2021-08-10,153639.296875,154500.0,158000.0,152500.0,157500.0,350131
2021-08-11,151153.21875,152000.0,154500.0,152000.0,153000.0,232194
2021-08-12,152147.671875,153000.0,154000.0,151500.0,152500.0,382692
2021-08-13,154136.5,155000.0,157500.0,152000.0,152500.0,477707
2021-08-17,146181.078125,147000.0,156000.0,145500.0,155500.0,589213
2021-08-18,149164.359375,150000.0,151000.0,144000.0,145000.0,277783
2021-08-19,147175.5,148000.0,152500.0,146500.0,147000.0,301868
2021-08-20,142203.359375,143000.0,149500.0,142000.0,149000.0,490835
2021-08-23,138225.65625,139000.0,145500.0,135500.0,143500.0,529371
2021-08-24,141208.9375,142000.0,144500.0,138000.0,142000.0,396354
2021-08-25,152147.671875,153000.0,155500.0,141000.0,142500.0,1088686
2021-08-26,148169.953125,149000.0,154000.0,147000.0,153000.0,440821
2021-08-27,148667.140625,149500.0,150000.0,146000.0,148000.0,211624
2021-08-30,151153.21875,152000.0,156000.0,150000.0,152000.0,432542
2021-08-31,154633.71875,155500.0,155500.0,150500.0,152000.0,295645
2021-09-01,154633.71875,155500.0,155500.0,153500.0,154000.0,180419
2021-09-02,149661.578125,150500.0,155500.0,150500.0,155500.0,326604
2021-09-03,150158.78125,151000.0,152000.0,147000.0,150500.0,253270
2021-09-06,149164.359375,150000.0,153000.0,149500.0,150500.0,167429
2021-09-07,152644.890625,153500.0,155000.0,149000.0,149500.0,291544
2021-09-08,152644.890625,153500.0,156000.0,151500.0,153000.0,255997
2021-09-09,153142.078125,154000.0,163500.0,153500.0,156500.0,1144425
2021-09-10,153142.078125,154000.0,155500.0,151500.0,153500.0,362215
2021-09-13,157119.796875,158000.0,159500.0,149000.0,154000.0,1064706
2021-09-14,153639.296875,154500.0,159000.0,154000.0,159000.0,496087
2021-09-15,160600.3125,161500.0,163000.0,154000.0,155000.0,941053
2021-09-16,162091.9375,163000.0,166000.0,160000.0,163500.0,895504
2021-09-17,160103.09375,161000.0,162500.0,158000.0,162000.0,427495
2021-09-23,157119.796875,158000.0,160500.0,156500.0,158000.0,381691
2021-09-24,161097.53125,162000.0,165500.0,158500.0,161000.0,717911
2021-09-27,170047.375,171000.0,173500.0,160500.0,163000.0,1493528
2021-09-28,164578.015625,165500.0,172500.0,164000.0,171000.0,620245
2021-09-29,176511.171875,177500.0,179500.0,160000.0,161500.0,1299953
2021-09-30,176013.953125,177000.0,181500.0,173000.0,175000.0,960824
2021-10-01,177505.59375,178500.0,183000.0,176000.0,178000.0,728384
2021-10-05,175019.53125,176000.0,181500.0,173000.0,176500.0,782525
2021-10-06,161097.53125,162000.0,180000.0,161000.0,178500.0,1045574
2021-10-07,162589.140625,163500.0,167000.0,158000.0,165000.0,593003
2021-10-08,156622.59375,157500.0,172500.0,149000.0,165500.0,2744738
2021-10-12,154136.5,155000.0,160500.0,154500.0,156000.0,643583
2021-10-13,155628.140625,156500.0,159500.0,152500.0,155500.0,581713
2021-10-14,163086.359375,164000.0,164000.0,157500.0,159000.0,729778
2021-10-15,161097.53125,162000.0,166000.0,159500.0,165500.0,370963
2021-10-18,159605.875,160500.0,164000.0,159000.0,161500.0,331830
2021-10-19,161097.53125,162000.0,164500.0,160000.0,162000.0,406406
2021-10-20,154633.71875,155500.0,162500.0,155000.0,162500.0,677731
2021-10-21,152147.671875,153000.0,156000.0,150500.0,155500.0,596788
2021-10-22,147175.5,148000.0,153500.0,147000.0,151500.0,625765
2021-10-25,149661.578125,150500.0,151500.0,144000.0,147000.0,536293
2021-10-26,149661.578125,150500.0,153500.0,149500.0,153000.0,253219
2021-10-27,148169.953125,149000.0,151000.0,148500.0,150500.0,225423
2021-10-28,144689.4375,145500.0,149000.0,145000.0,149000.0,291196
2021-10-29,144689.4375,145500.0,149000.0,144500.0,145500.0,254281
2021-11-01,143694.984375,144500.0,146000.0,141000.0,145000.0,302680
2021-11-02,143694.984375,144500.0,147000.0,144000.0,145000.0,198319
2021-11-03,144192.21875,145000.0,149000.0,145000.0,145000.0,252818
2021-11-04,145186.65625,146000.0,147500.0,144500.0,147500.0,224739
2021-11-05,148667.140625,149500.0,151000.0,146000.0,148000.0,459001
2021-11-08,144192.21875,145000.0,150000.0,144000.0,150000.0,293077
2021-11-09,143694.984375,144500.0,146000.0,143000.0,144500.0,267748
2021-11-10,139220.0625,140000.0,145000.0,140000.0,144000.0,315899
2021-11-11,139220.0625,140000.0,143000.0,139000.0,140000.0,356220
2021-11-12,141706.140625,142500.0,145500.0,140000.0,141500.0,295443
2021-11-15,144689.4375,145500.0,148000.0,143000.0,143000.0,302142
2021-11-16,144689.4375,145500.0,146500.0,143500.0,145500.0,185936
2021-11-17,142203.359375,143000.0,148000.0,142000.0,146500.0,302508
2021-11-18,142700.578125,143500.0,144500.0,141000.0,143000.0,246180
2021-11-19,146181.078125,147000.0,147500.0,142500.0,143000.0,242769
2021-11-22,144689.4375,145500.0,147000.0,143000.0,147000.0,253283
2021-11-23,149164.359375,150000.0,150500.0,144000.0,144000.0,396523
2021-11-24,151650.421875,152500.0,154000.0,148000.0,151000.0,492193
2021-11-25,162589.140625,163500.0,164500.0,153500.0,155000.0,1567316
2021-11-26,158114.21875,159000.0,171500.0,157500.0,164500.0,1150823
2021-11-29,154136.5,155000.0,159500.0,153500.0,154500.0,678916
2021-11-30,156622.59375,157500.0,165500.0,155500.0,158000.0,1200666
2021-12-01,156622.59375,157500.0,161000.0,148000.0,160500.0,1079633
2021-12-02,148169.953125,149000.0,156500.0,145500.0,153000.0,1273394
2021-12-03,149164.359375,150000.0,154000.0,149000.0,151000.0,518206
2021-12-06,147175.5,148000.0,149500.0,146000.0,148000.0,367554
2021-12-07,145683.859375,146500.0,149500.0,145000.0,148500.0,349578
2021-12-08,145683.859375,146500.0,149000.0,146500.0,148000.0,389942
2021-12-09,148667.140625,149500.0,150500.0,146500.0,147500.0,378329
2021-12-10,144192.21875,145000.0,149000.0,145000.0,148000.0,365724
2021-12-13,143694.984375,144500.0,147000.0,144500.0,146000.0,293592
2021-12-14,144192.21875,145000.0,147000.0,143000.0,144000.0,247371
2021-12-15,143694.984375,144500.0,146000.0,143000.0,145000.0,203012
2021-12-16,144192.21875,145000.0,146500.0,144500.0,146500.0,148834
2021-12-17,144689.4375,145500.0,147500.0,143500.0,144000.0,220844
2021-12-20,141706.140625,142500.0,145000.0,142500.0,144500.0,209352
2021-12-21,141706.140625,142500.0,143500.0,139000.0,143000.0,342119
2021-12-22,140214.5,141000.0,145000.0,141000.0,143500.0,200374
2021-12-23,141706.140625,142500.0,146000.0,142000.0,142500.0,253104
2021-12-24,143197.78125,144000.0,145000.0,143000.0,143500.0,215512
2021-12-27,141208.9375,142000.0,145500.0,142000.0,144000.0,173238
2021-12-28,141208.9375,142000.0,144000.0,141500.0,142500.0,362036
2021-12-29,141998.453125,142500.0,145000.0,142000.0,145000.0,248666
2021-12-30,143493.1875,144000.0,144500.0,141000.0,142500.0,226547
2022-01-04,141500.21875,142000.0,145000.0,142000.0,144500.0,170073
2022-01-05,137514.28125,138000.0,142000.0,137000.0,141500.0,463124
2022-01-06,133528.375,134000.0,138000.0,133000.0,135500.0,385905
2022-01-07,133030.125,133500.0,135000.0,132500.0,133500.0,256719
2022-01-10,130040.6875,130500.0,133500.0,128000.0,133000.0,301408
2022-01-11,126054.7734375,126500.0,131500.0,126000.0,130500.0,363145
2022-01-12,132033.640625,132500.0,133500.0,128000.0,128000.0,296466
2022-01-13,131535.40625,132000.0,136000.0,131500.0,134500.0,266952
2022-01-14,129542.4453125,130000.0,131500.0,128000.0,130500.0,167325
2022-01-17,127549.4921875,128000.0,131000.0,127500.0,129000.0,151445
2022-01-18,126054.7734375,126500.0,130000.0,126500.0,127500.0,134486
2022-01-19,125058.296875,125500.0,128500.0,124500.0,124500.0,191283
2022-01-20,127051.25,127500.0,127500.0,124500.0,124500.0,169339
2022-01-21,126553.015625,127000.0,129500.0,126000.0,127500.0,200477
2022-01-24,123563.5703125,124000.0,129000.0,123500.0,128000.0,245197
2022-01-25,119577.65625,120000.0,125000.0,119500.0,124000.0,321852
2022-01-26,119577.65625,120000.0,120000.0,120000.0,120000.0,0
2022-01-27,107619.8828125,108000.0,116500.0,107000.0,116000.0,744097
2022-01-28,110111.0859375,110500.0,113000.0,103000.0,106500.0,717089
2022-02-03,111605.8046875,112000.0,115000.0,112000.0,113500.0,244066
2022-02-04,113598.7578125,114000.0,114000.0,110500.0,111000.0,140206
2022-02-07,111107.5625,111500.0,114500.0,109500.0,114500.0,272587
2022-02-08,111107.5625,111500.0,111500.0,111500.0,111500.0,0
2022-02-09,111107.5625,111500.0,111500.0,111500.0,111500.0,0
2022-02-10,112602.28125,113000.0,116500.0,113000.0,116000.0,228366
2022-02-11,112602.28125,113000.0,114500.0,109500.0,110000.0,181686
2022-02-14,108616.3671875,109000.0,111500.0,108000.0,110000.0,218772
2022-02-15,108616.3671875,109000.0,111000.0,107000.0,108500.0,154037
2022-02-16,114097.0078125,114500.0,114500.0,111500.0,111500.0,158785
2022-02-17,114595.25,115000.0,118500.0,112000.0,115000.0,333522
2022-02-18,115591.7265625,116000.0,116500.0,111500.0,112000.0,176016
2022-02-21,115591.7265625,116000.0,116000.0,116000.0,116000.0,0
2022-02-22,115591.7265625,116000.0,116000.0,116000.0,116000.0,0
2022-02-23,115591.7265625,116000.0,116000.0,116000.0,116000.0,0
