Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,21814.54296875,26200.0,27100.0,25900.0,26600.0,1279034
2021-07-29,22064.328125,26500.0,26700.0,26000.0,26500.0,1155359
2021-07-30,21523.126953125,25850.0,26550.0,25350.0,26500.0,1361585
2021-08-02,21273.34375,25550.0,26200.0,25050.0,25850.0,856548
2021-08-03,20648.880859375,24800.0,25800.0,24650.0,25500.0,1327355
2021-08-04,20898.666015625,25100.0,25350.0,24600.0,24900.0,935518
2021-08-05,20565.62109375,24700.0,25150.0,24400.0,25100.0,1061569
2021-08-06,20440.7265625,24550.0,24900.0,24400.0,24800.0,628451
2021-08-09,20399.095703125,24500.0,25000.0,24200.0,24650.0,932131
2021-08-10,20024.416015625,24050.0,24550.0,23750.0,24500.0,891902
2021-08-11,19982.787109375,24000.0,24950.0,23900.0,23950.0,1092435
2021-08-12,19816.265625,23800.0,24300.0,23800.0,24150.0,654008
2021-08-13,19857.89453125,23850.0,24250.0,23500.0,24100.0,671804
2021-08-17,18775.494140625,22550.0,24050.0,22550.0,23950.0,1425594
2021-08-18,18733.86328125,22500.0,22900.0,22200.0,22550.0,851481
2021-08-19,17859.619140625,21450.0,22550.0,21350.0,22150.0,1232055
2021-08-20,17484.9375,21000.0,21750.0,20800.0,21750.0,866891
2021-08-23,17568.19921875,21100.0,21550.0,20850.0,21450.0,801173
2021-08-24,17901.24609375,21500.0,22450.0,21400.0,21500.0,1332689
2021-08-25,18026.140625,21650.0,22100.0,21450.0,21750.0,704280
2021-08-26,18192.6640625,21850.0,22650.0,21700.0,22350.0,1366701
2021-08-27,18484.078125,22200.0,22700.0,21550.0,21800.0,915583
2021-08-30,18567.341796875,22300.0,22650.0,22100.0,22600.0,586374
2021-08-31,18942.017578125,22750.0,22900.0,22000.0,22350.0,874737
2021-09-01,18858.755859375,22650.0,22950.0,22400.0,22600.0,548559
2021-09-02,18400.818359375,22100.0,22800.0,22100.0,22650.0,627610
2021-09-03,18608.970703125,22350.0,22400.0,22000.0,22200.0,398120
2021-09-06,20149.310546875,24200.0,25050.0,22500.0,22650.0,4567004
2021-09-07,20066.05078125,24100.0,24100.0,23400.0,23850.0,1461275
2021-09-08,19025.279296875,22850.0,24000.0,22800.0,23800.0,1803937
2021-09-09,19025.279296875,22850.0,23350.0,22650.0,22800.0,977150
2021-09-10,18942.017578125,22750.0,23200.0,22200.0,23050.0,985488
2021-09-13,19316.693359375,23200.0,23300.0,22500.0,22750.0,854895
2021-09-14,19982.787109375,24000.0,24450.0,23350.0,23450.0,1797169
2021-09-15,19857.89453125,23850.0,24150.0,23450.0,23850.0,721903
2021-09-16,21148.44921875,25400.0,25950.0,24300.0,24500.0,5760002
2021-09-17,20815.404296875,25000.0,25750.0,24850.0,25650.0,1840149
2021-09-23,19816.265625,23800.0,25200.0,23750.0,24600.0,1885182
2021-09-24,19566.48046875,23500.0,24350.0,23300.0,24200.0,1092860
2021-09-27,19733.00390625,23700.0,23950.0,23100.0,23400.0,867204
2021-09-28,20648.880859375,24800.0,25700.0,24350.0,24500.0,3595910
2021-09-29,20274.203125,24350.0,25100.0,23900.0,24400.0,1959042
2021-09-30,19899.525390625,23900.0,25200.0,23800.0,24500.0,2072501
2021-10-01,20274.203125,24350.0,24800.0,23500.0,24050.0,1844237
2021-10-05,20565.62109375,24700.0,25300.0,23950.0,24700.0,1882570
2021-10-06,19399.95703125,23300.0,25550.0,23050.0,25200.0,2569879
2021-10-07,18900.38671875,22700.0,23450.0,21700.0,23000.0,2521062
2021-10-08,18525.708984375,22250.0,23300.0,22100.0,22950.0,1410580
2021-10-12,19150.171875,23000.0,23550.0,22550.0,22550.0,1596486
2021-10-13,19066.91015625,22900.0,23300.0,22650.0,23200.0,869840
2021-10-14,19358.32421875,23250.0,23350.0,22850.0,23050.0,715394
2021-10-15,19233.43359375,23100.0,23550.0,22900.0,23400.0,814965
