Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,1378376.125,1378376.125,1395111.375,1364683.625,1364683.625,103380
2021-07-29,1385983.0,1385983.0,1399675.5,1373812.0,1387504.375,54140
2021-07-30,1354033.875,1354033.875,1389025.75,1352512.5,1389025.75,62227
2021-08-02,1389025.75,1389025.75,1392068.625,1361640.875,1366205.0,50570
2021-08-03,1382940.25,1382940.25,1395111.375,1373812.0,1389025.75,40469
2021-08-04,1373812.0,1373812.0,1389025.75,1357076.75,1384461.625,53790
2021-08-05,1387504.375,1387504.375,1427060.5,1379897.5,1381418.875,122601
2021-08-06,1398154.125,1398154.125,1413368.0,1393590.0,1410325.25,59777
2021-08-09,1382940.25,1382940.25,1398154.125,1378376.125,1393590.0,42065
2021-08-10,1440753.0,1440753.0,1497044.25,1392068.625,1399675.5,344174
2021-08-11,1483351.75,1483351.75,1490958.75,1434667.375,1455966.75,182342
2021-08-12,1478787.625,1478787.625,1501608.375,1452924.0,1469659.25,99909
2021-08-13,1495522.875,1495522.875,1506172.5,1469659.25,1487915.875,96876
2021-08-17,1539643.0,1539643.0,1551814.125,1506172.5,1512258.125,212033
2021-08-18,1510736.75,1510736.75,1592891.625,1497044.25,1547250.0,156064
2021-08-19,1483351.75,1483351.75,1527472.0,1478787.625,1497044.25,95922
2021-08-20,1500087.0,1500087.0,1527472.0,1484873.125,1492480.125,95470
2021-08-23,1535078.875,1535078.875,1542685.875,1507694.0,1513779.5,86923
2021-08-24,1454445.375,1454445.375,1542685.875,1437710.125,1541164.5,210130
2021-08-25,1465095.125,1465095.125,1477266.25,1422496.25,1465095.125,130764
2021-08-26,1451402.625,1451402.625,1468137.875,1439231.5,1466616.5,65781
2021-08-27,1440753.0,1440753.0,1451402.625,1434667.375,1440753.0,49477
2021-08-30,1440753.0,1440753.0,1451402.625,1416410.75,1448359.875,56114
2021-08-31,1468137.875,1468137.875,1468137.875,1428581.875,1431624.625,84685
2021-09-01,1463573.75,1463573.75,1474223.5,1454445.375,1469659.25,44456
2021-09-02,1442274.375,1442274.375,1463573.75,1442274.375,1463573.75,37465
2021-09-03,1446838.5,1446838.5,1462052.375,1442274.375,1443795.75,35169
2021-09-06,1451402.625,1451402.625,1459009.625,1440753.0,1448359.875,25302
2021-09-07,1445317.125,1445317.125,1449881.25,1439231.5,1445317.125,25312
2021-09-08,1416410.75,1416410.75,1445317.125,1414889.375,1437710.125,45339
2021-09-09,1389025.75,1389025.75,1414889.375,1382940.25,1407282.5,68041
2021-09-10,1407282.5,1407282.5,1422496.25,1398154.125,1398154.125,39278
2021-09-13,1389025.75,1389025.75,1413368.0,1381418.875,1399675.5,30070
2021-09-14,1389025.75,1389025.75,1398154.125,1384461.625,1393590.0,36305
2021-09-15,1424017.75,1424017.75,1430103.25,1392068.625,1398154.125,50457
2021-09-16,1393590.0,1393590.0,1433146.0,1393590.0,1424017.75,36714
2021-09-17,1419453.5,1419453.5,1419453.5,1390547.25,1395111.375,46817
2021-09-23,1399675.5,1399675.5,1428581.875,1398154.125,1398154.125,32886
2021-09-24,1402718.25,1402718.25,1408803.875,1392068.625,1401196.875,30817
2021-09-27,1399675.5,1399675.5,1422496.25,1395111.375,1407282.5,33605
2021-09-28,1325127.625,1325127.625,1389025.75,1322084.75,1389025.75,117725
2021-09-29,1329691.75,1329691.75,1335777.25,1291657.125,1299264.0,67160
2021-09-30,1329691.75,1329691.75,1341862.875,1317520.625,1319042.0,38912
2021-10-01,1331213.125,1331213.125,1343384.25,1323606.25,1326649.0,35078
2021-10-05,1235365.75,1235365.75,1306871.0,1227758.875,1291657.125,112271
2021-10-06,1203416.625,1203416.625,1252101.0,1191245.625,1244494.125,91738
2021-10-07,1239929.875,1239929.875,1253622.375,1214066.375,1214066.375,52458
2021-10-08,1262750.75,1262750.75,1262750.75,1235365.75,1259708.0,39769
2021-10-12,1268836.25,1268836.25,1284050.125,1249058.25,1277964.625,54798
2021-10-13,1261229.375,1261229.375,1279486.0,1261229.375,1268836.25,29528
2021-10-14,1306871.0,1306871.0,1306871.0,1270357.625,1279486.0,40052
2021-10-15,1322084.75,1322084.75,1325127.625,1300785.375,1314477.875,41464
2021-10-18,1305349.5,1305349.5,1334255.875,1305349.5,1332734.5,29747
2021-10-19,1320563.375,1320563.375,1325127.625,1306871.0,1323606.25,19858
2021-10-20,1331213.125,1331213.125,1349469.75,1320563.375,1323606.25,28295
2021-10-21,1320563.375,1320563.375,1334255.875,1309913.75,1331213.125,25577
2021-10-22,1338820.0,1338820.0,1343384.25,1319042.0,1320563.375,28349
2021-10-25,1334255.875,1334255.875,1337298.625,1309913.75,1334255.875,26097
2021-10-26,1337298.625,1337298.625,1352512.5,1323606.25,1335777.25,33593
2021-10-27,1366205.0,1366205.0,1381418.875,1358598.125,1361640.875,57740
2021-10-28,1347948.375,1347948.375,1381418.875,1347948.375,1381418.875,50129
2021-10-29,1325127.625,1325127.625,1367726.375,1317520.625,1363162.25,36429
2021-11-01,1329691.75,1329691.75,1343384.25,1323606.25,1334255.875,25928
2021-11-02,1329691.75,1329691.75,1343384.25,1320563.375,1320563.375,23928
2021-11-03,1329691.75,1329691.75,1338820.0,1311435.125,1332734.5,24933
2021-11-04,1315999.25,1315999.25,1352512.5,1314477.875,1341862.875,30173
2021-11-05,1314477.875,1314477.875,1328170.375,1293178.5,1315999.25,32199
2021-11-08,1252101.0,1252101.0,1299264.0,1229280.25,1293178.5,63753
2021-11-09,1256665.125,1256665.125,1271879.0,1247536.875,1249058.25,25743
2021-11-10,1247536.875,1247536.875,1271879.0,1238408.5,1249058.25,37524
2021-11-11,1246015.5,1246015.5,1247536.875,1233844.375,1236887.125,25874
2021-11-12,1267314.875,1267314.875,1284050.125,1247536.875,1247536.875,30516
2021-11-15,1314477.875,1314477.875,1328170.375,1277964.625,1285571.5,50354
2021-11-16,1326649.0,1326649.0,1331213.125,1294699.875,1317520.625,30058
2021-11-17,1293178.5,1293178.5,1325127.625,1285571.5,1320563.375,32839
2021-11-18,1279486.0,1279486.0,1294699.875,1268836.25,1285571.5,25882
2021-11-19,1357076.75,1357076.75,1357076.75,1293178.5,1299264.0,73406
2021-11-22,1332734.5,1332734.5,1363162.25,1328170.375,1344905.625,45630
2021-11-23,1300785.375,1300785.375,1334255.875,1296221.25,1322084.75,39381
2021-11-24,1291657.125,1291657.125,1315999.25,1288614.25,1294699.875,27474
2021-11-25,1288614.25,1288614.25,1300785.375,1285571.5,1285571.5,16314
2021-11-26,1323606.25,1323606.25,1344905.625,1281007.375,1284050.125,46902
2021-11-29,1344905.625,1344905.625,1399675.5,1332734.5,1350991.125,74687
2021-11-30,1352512.5,1352512.5,1376854.75,1344905.625,1349469.75,78476
2021-12-01,1355555.25,1355555.25,1392068.625,1347948.375,1354033.875,62705
2021-12-02,1357076.75,1357076.75,1363162.25,1315999.25,1347948.375,39266
2021-12-03,1369247.75,1369247.75,1375333.375,1326649.0,1332734.5,38520
2021-12-06,1370769.125,1370769.125,1382940.25,1346427.0,1370769.125,30875
2021-12-07,1334255.875,1334255.875,1357076.75,1291657.125,1347948.375,61591
2021-12-08,1390547.25,1390547.25,1399675.5,1341862.875,1343384.25,91576
2021-12-09,1393590.0,1393590.0,1398154.125,1369247.75,1390547.25,63498
2021-12-10,1370769.125,1370769.125,1393590.0,1370769.125,1379897.5,25979
2021-12-13,1326649.0,1326649.0,1384461.625,1325127.625,1379897.5,51401
2021-12-14,1354033.875,1354033.875,1361640.875,1326649.0,1347948.375,49237
2021-12-15,1375333.375,1375333.375,1387504.375,1361640.875,1367726.375,52222
2021-12-16,1457488.25,1457488.25,1459009.625,1395111.375,1395111.375,187591
2021-12-17,1452924.0,1452924.0,1471180.625,1434667.375,1449881.25,92131
2021-12-20,1422496.25,1422496.25,1463573.75,1414889.375,1462052.375,42630
2021-12-21,1413368.0,1413368.0,1437710.125,1405761.0,1424017.75,31774
2021-12-22,1370769.125,1370769.125,1407282.5,1366205.0,1392068.625,52868
2021-12-23,1363162.25,1363162.25,1376854.75,1341862.875,1370769.125,44871
2021-12-24,1346427.0,1346427.0,1373812.0,1346427.0,1363162.25,32486
2021-12-27,1347948.375,1347948.375,1364683.625,1346427.0,1346427.0,37587
2021-12-28,1355555.25,1355555.25,1358598.125,1343384.25,1355555.25,59704
2021-12-29,1354033.875,1354033.875,1376854.75,1344905.625,1367726.375,47036
2021-12-30,1373812.0,1373812.0,1459009.625,1363162.25,1459009.625,113716
2022-01-04,1350991.125,1350991.125,1385983.0,1346427.0,1372290.5,46733
2022-01-05,1309913.75,1309913.75,1341862.875,1297742.625,1340341.5,63638
2022-01-06,1274921.875,1274921.875,1317520.625,1270357.625,1309913.75,53912
2022-01-07,1284050.125,1284050.125,1293178.5,1274921.875,1274921.875,47446
2022-01-10,1271879.0,1271879.0,1297742.625,1268836.25,1297742.625,32107
2022-01-11,1267314.875,1267314.875,1284050.125,1267314.875,1267314.875,27066
2022-01-12,1303828.125,1303828.125,1311435.125,1274921.875,1281007.375,42927
2022-01-13,1315999.25,1315999.25,1315999.25,1285571.5,1300785.375,40603
