Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,147180.234375,148000.0,149500.0,146500.0,147000.0,2716816
2021-07-29,147677.46875,148500.0,149000.0,147500.0,148500.0,1766172
2021-07-30,146185.78125,147000.0,149500.0,147000.0,149000.0,2057332
2021-08-02,145191.328125,146000.0,148500.0,145000.0,147000.0,2172117
2021-08-03,143202.390625,144000.0,146500.0,143000.0,146000.0,2697098
2021-08-04,148671.921875,149500.0,150000.0,144000.0,144500.0,3136752
2021-08-05,148174.71875,149000.0,151500.0,148500.0,150000.0,2254087
2021-08-06,144694.078125,145500.0,149500.0,145000.0,149500.0,4155669
2021-08-09,147180.234375,148000.0,149000.0,144000.0,145500.0,3017396
2021-08-10,145688.578125,146500.0,148500.0,144500.0,148000.0,2074409
2021-08-11,143202.390625,144000.0,147500.0,144000.0,145500.0,1754472
2021-08-12,146683.015625,147500.0,148000.0,144000.0,146000.0,2950088
2021-08-13,145191.328125,146000.0,147500.0,144500.0,147500.0,2285992
2021-08-17,141213.484375,142000.0,147500.0,141000.0,146000.0,3322347
2021-08-18,144694.078125,145500.0,146500.0,141500.0,142000.0,2720552
2021-08-19,145688.578125,146500.0,149000.0,144000.0,144000.0,2813914
2021-08-20,143202.390625,144000.0,149000.0,143000.0,146500.0,2776813
2021-08-23,147677.46875,148500.0,148500.0,144500.0,146000.0,2678395
2021-08-24,148174.71875,149000.0,150500.0,148000.0,150000.0,2032632
2021-08-25,150163.625,151000.0,153500.0,148500.0,149000.0,2900928
2021-08-26,148671.921875,149500.0,152500.0,147500.0,151500.0,2360164
2021-08-27,149169.171875,150000.0,150000.0,147000.0,149000.0,1430634
2021-08-30,150660.859375,151500.0,153000.0,150500.0,152000.0,1628144
2021-08-31,154141.484375,155000.0,155000.0,151000.0,152500.0,3078357
2021-09-01,153147.015625,154000.0,156000.0,154000.0,155000.0,2011434
2021-09-02,154141.484375,155000.0,156000.0,153500.0,154500.0,1649156
2021-09-03,155633.15625,156500.0,157500.0,154500.0,155500.0,1934669
2021-09-06,154638.703125,155500.0,156500.0,152500.0,156000.0,1883428
2021-09-07,153147.015625,154000.0,156000.0,153500.0,155500.0,1072249
2021-09-08,137732.859375,138500.0,151500.0,136500.0,151500.0,16920382
2021-09-09,127788.2578125,128500.0,134500.0,128000.0,134000.0,14534253
2021-09-10,129279.9453125,130000.0,133500.0,126000.0,127000.0,9918050
2021-09-13,123810.4140625,124500.0,130000.0,122500.0,126500.0,8675498
2021-09-14,123313.1796875,124000.0,126000.0,118000.0,122500.0,18895148
