Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,61185.8046875,76100.0,76400.0,75400.0,75900.0,257331
2021-07-29,61668.21875,76700.0,76800.0,75800.0,75900.0,186931
2021-07-30,60622.99609375,75400.0,76500.0,75400.0,76000.0,282221
2021-08-02,60944.6015625,75800.0,76200.0,75300.0,76100.0,188303
2021-08-03,61427.01171875,76400.0,76700.0,75100.0,75300.0,278936
2021-08-04,61829.0234375,76900.0,77600.0,76100.0,76100.0,281523
2021-08-05,62231.03515625,77400.0,78400.0,76400.0,76600.0,390721
2021-08-06,61909.42578125,77000.0,78300.0,76700.0,77800.0,179854
2021-08-09,61829.0234375,76900.0,77500.0,76400.0,77200.0,250456
2021-08-10,61507.41796875,76500.0,78200.0,76100.0,78000.0,290183
2021-08-11,62391.84375,77600.0,78000.0,76500.0,76900.0,292147
2021-08-12,61507.41796875,76500.0,78500.0,76500.0,78000.0,378773
2021-08-13,61266.2109375,76200.0,77300.0,75500.0,76600.0,421482
2021-08-17,60462.19921875,75200.0,77400.0,75000.0,76200.0,502276
2021-08-18,59818.98046875,74400.0,75600.0,73700.0,75400.0,459463
2021-08-19,57969.7421875,72100.0,73900.0,72100.0,73900.0,506721
2021-08-20,56844.109375,70700.0,72600.0,70200.0,72200.0,492615
2021-08-23,57969.7421875,72100.0,72700.0,71000.0,71000.0,297947
2021-08-24,59416.96484375,73900.0,74300.0,72200.0,72400.0,350241
2021-08-25,59577.7734375,74100.0,74500.0,73300.0,74400.0,220053
2021-08-26,59497.375,74000.0,75700.0,73500.0,74400.0,374228
2021-08-27,59899.3828125,74500.0,74500.0,73800.0,74000.0,221772
2021-08-30,59014.95703125,73400.0,74900.0,73300.0,74800.0,191797
2021-08-31,59899.3828125,74500.0,74500.0,72000.0,73000.0,374557
2021-09-01,59577.7734375,74100.0,74500.0,73600.0,73700.0,158168
2021-09-02,59738.578125,74300.0,74700.0,73700.0,74100.0,266629
2021-09-03,59979.78125,74600.0,75100.0,74200.0,74400.0,226599
2021-09-06,60060.1875,74700.0,75000.0,74000.0,74600.0,171471
2021-09-07,59818.98046875,74400.0,74700.0,73900.0,74300.0,125998
2021-09-08,60060.1875,74700.0,75200.0,73800.0,73800.0,272429
2021-09-09,58854.15234375,73200.0,74600.0,73100.0,74200.0,362607
2021-09-10,59256.1640625,73700.0,73700.0,73000.0,73300.0,158217
2021-09-13,58934.55859375,73300.0,73700.0,72700.0,73100.0,247684
2021-09-14,60301.38671875,75000.0,75500.0,73600.0,73600.0,312809
2021-09-15,59577.7734375,74100.0,74900.0,74100.0,74100.0,174754
2021-09-16,58773.75,73100.0,74400.0,73100.0,74100.0,223861
2021-09-17,58532.546875,72800.0,73100.0,72500.0,73000.0,284784
2021-09-23,57728.5390625,71800.0,72300.0,71200.0,72300.0,282708
2021-09-24,58210.9453125,72400.0,73300.0,72100.0,72400.0,203196
2021-09-27,58210.9453125,72400.0,72900.0,71800.0,71900.0,178607
2021-09-28,59497.375,74000.0,74500.0,72400.0,72500.0,425848
